track_id,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
2UikqkwBv7aIvlixeVXHWt,You Should Probably Leave,Starting Over,Chris Stapleton,2020-11-13,213493,75,0.602,0.268,0.477,3.1e-05,0.173,-8.425,0.032,183.89,4
1irAliF0T8sLIOPJp6n7rU,Single Saturday Night,Single Saturday Night,Cole Swindell,2020-05-22,187683,75,0.623,0.118,0.79,0.0,0.226,-5.07,0.0473,81.949,4
0QULNNd9z5s35entfiiXoa,Drunk (And I Don't Wanna Go Home),Drunk (And I Don't Wanna Go Home),Elle King,2021-02-26,245625,69,0.612,0.00516,0.884,0.0,0.0997,-4.4,0.0459,119.991,4
1UYfAU2bwgjaM5rIIPQleC,Drinkin' Beer. Talkin' God. Amen. (feat. Florida Georgia Line),Drinkin' Beer. Talkin' God. Amen. (feat. Florida Georgia Line),Chase Rice,2020-11-30,160839,72,0.627,0.185,0.678,0.0,0.374,-4.691,0.0294,100.032,4
4iXDn9pu5Q9sxv45vE8Lak,Famous Friends,Famous Friends,Chris Young,2020-11-20,165569,74,0.533,0.0553,0.855,0.0,0.335,-2.901,0.0356,102.017,4
472vIK1ldetTxRxG3ovaiY,Glad You Exist,Glad You Exist,Dan + Shay,2021-02-05,144533,79,0.748,0.235,0.551,0.0,0.119,-6.12,0.0349,103.953,4
2UBvtKeetnXn6lMnsBUrZz,Burn 'Em All,Burn 'Em All,Kameron Marlowe,2020-06-26,185305,70,0.632,0.115,0.886,0.0,0.136,-3.986,0.054,114.951,4
3ySLzrN7950dpf1ncttONO,Lady,Lady,Brett Young,2020-05-01,193416,74,0.408,0.417,0.523,9.58e-06,0.0877,-8.001,0.0353,169.954,4
4wrKruoaRzt3TtdzJ9uR0F,That Ain't Me No More,That Ain't Me No More,Matt Stell,2021-02-05,191853,69,0.555,0.082,0.759,2.5e-06,0.114,-3.651,0.0305,152.052,4
7IhfjcaXuXCq20ZiAA7igK,Gone,Gone,Dierks Bentley,2020-10-22,205960,72,0.521,0.00985,0.746,0.0,0.0741,-6.173,0.0351,149.977,4
36CiGk9oRdwTnBDMgKEfjl,Dámelo To’ (feat. Myke Towers),Revelación - EP,Selena Gomez,2021-03-12,184134,76,0.787,0.101,0.641,0.00534,0.07,-7.376,0.315,182.003,4
2XIc1pqjXV3Cr2BQUGNBck,LA NOCHE DE ANOCHE,EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,2020-11-27,203200,94,0.856,0.0303,0.618,0.0,0.0866,-4.892,0.286,81.993,4
5Km4r87BoX2qqtoprYS1gh,LOCATION,LOCATION,KAROL G,2021-02-12,265240,86,0.772,0.0433,0.758,0.0,0.295,-3.891,0.0482,115.977,4
6tDDoYIxWvMLTdKpjFkc1B,telepatía,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,2020-12-04,160191,94,0.653,0.112,0.524,0.0,0.203,-9.016,0.0502,83.97,4
1xK1Gg9SxG8fy2Ya373oqb,Bandido,Bandido,Myke Towers,2020-12-10,232853,94,0.713,0.122,0.617,0.0,0.0962,-4.637,0.0887,168.021,4
3VvA1wSxukMLsvXoXtlwWx,Hecha Pa' Mi,Más Negro Que Rojo,Boza,2020-07-31,186133,92,0.725,0.362,0.756,0.000685,0.103,-5.013,0.0572,100.07,4
2dl5K2ScW7jYhAhuem06cm,PROBLEMA,PROBLEMA,Daddy Yankee,2021-02-26,184506,81,0.773,0.0613,0.8,0.00403,0.0327,-3.17,0.0987,89.988,4
70uX4beGHc1nQikXveOknp,Mala Costumbre,Mala Costumbre,Manuel Turizo,2021-01-07,230728,84,0.823,0.243,0.772,0.0,0.118,-4.935,0.0591,96.001,4
1LXb70u8SLsvBAPWHMCTMe,Machu Picchu,Machu Picchu,Camilo,2021-03-01,179004,81,0.788,0.397,0.789,0.0,0.226,-2.39,0.124,167.897,4
1mauYRwbpoGQX6itP2FAJC,Fan de Tus Fotos,Fan de Tus Fotos,Nicky Jam,2021-02-08,197647,83,0.728,0.293,0.689,1.26e-05,0.109,-5.718,0.0725,170.089,4
6wwT3PgG3eFuKCpxzjMJFs,Rotate,Rotate,Becky G,2021-02-22,201940,69,0.91,0.0346,0.856,0.000223,0.0624,-2.082,0.157,109.029,4
2TksvaRivgAEj780DgRB73,911,911,Sech,2021-02-05,215891,86,0.795,0.076,0.655,1.76e-06,0.296,-3.815,0.0422,93.029,4
2mM3gZ0BbPwPPMelbA8vgt,No Te Enamores - Remix,No Te Enamores (Remix),Milly,2020-11-20,289933,88,0.824,0.573,0.837,1.66e-05,0.271,-4.603,0.107,100.021,4
5YYW3yRktprLRr47WK219Y,Ella No Es Tuya - Remix,Ella No Es Tuya (Remix),Rochy RD,2021-02-03,218106,90,0.585,0.39,0.611,0.0,0.649,-4.132,0.288,97.041,4
0D75ciM842cdUMKSMfAR9y,Baila Conmigo (with Rauw Alejandro),Baila Conmigo (with Rauw Alejandro),Selena Gomez,2021-01-29,186087,91,0.824,0.0221,0.545,0.00375,0.097,-7.127,0.0699,149.912,4
41BzKiCrKpUQHS3TP0jmdr,Agua de Jamaica,#7DJ (7 Días En Jamaica),Maluma,2021-01-28,176970,83,0.664,0.123,0.665,0.0,0.411,-3.616,0.0879,173.961,4
73O30uMI7n6DuzBmbtO7kC,Antes,Los Dioses,Anuel AA,2021-01-22,206586,86,0.817,0.046,0.737,1.57e-05,0.092,-5.453,0.102,93.985,4
21N4Buj4xsyLb218lYle61,Chica Ideal,Chica Ideal,Sebastian Yatra,2020-10-16,183240,88,0.574,0.0847,0.891,0.0,0.16,-3.665,0.157,100.978,4
7Bk0uXKk1uPT0XuQbpFzvs,Fiel,Los Legendarios 001,Los Legendarios,2021-02-04,261665,86,0.849,0.407,0.701,0.0,0.112,-4.407,0.06,98.005,4
47EiUVwUp4C9fGccaPuUCS,DÁKITI,DÁKITI,Bad Bunny,2020-10-30,205090,93,0.731,0.401,0.573,5.22e-05,0.113,-10.059,0.0544,109.928,4
4gML4M3G4558Bt0IiLq7sq,No Te Quiero Ver - Remix,Núcleo,vf7,2021-02-19,209268,63,0.631,0.266,0.593,6.67e-05,0.1,-5.92,0.135,163.994,4
7vrJn5hDSXRmdXoR30KgF1,BICHOTA,BICHOTA,KAROL G,2020-10-23,178946,93,0.863,0.212,0.666,0.000493,0.103,-4.158,0.152,163.908,4
69Y5IZuBvGyzySFt5x7kCq,Más De La Una,Más De La Una,Piso 21,2020-12-03,236731,84,0.605,0.518,0.8,0.000128,0.0763,-3.018,0.312,92.284,4
1zLBsSVxETQOfINOLYvT5m,GIRL LIKE ME,TRANSLATION,Black Eyed Peas,2020-11-02,222522,89,0.965,0.0206,0.485,0.0237,0.0655,-8.784,0.191,124.025,4
4KnLltd5UNz4c085UAr5dR,Vacío,Vacío,Luis Fonsi,2021-02-19,167800,77,0.747,0.0283,0.824,0.0,0.0792,-2.316,0.0738,166.005,4
3cNKhoBUhyuXhQTdQjOiT8,Loco,Loco,Anitta,2021-01-29,157323,75,0.806,0.00624,0.67,0.17,0.119,-4.194,0.0491,103.96,4
7ndTONDDRFGiPnnhOzOXxq,La Nota,La Nota,Manuel Turizo,2020-10-08,216107,89,0.736,0.18,0.632,0.0,0.349,-4.939,0.0648,92.03,4
5gEUDNQvoQjdjklrwPdGwD,Párteme La Cara,El Madrileño,C. Tangana,2021-02-26,167866,79,0.761,0.551,0.296,0.000492,0.134,-10.22,0.0484,127.938,4
4J1Xxrqi4YEhclPzYbvo6V,La Neta,La Neta,Lenny Tavárez,2021-01-14,174545,76,0.812,0.134,0.774,0.00039,0.108,-2.081,0.275,175.84,4
2KfTQFFLpZhzlZATYS9job,Religiosa,Religiosa,Paloma Mami,2021-02-18,160340,72,0.726,0.524,0.54,1.07e-05,0.117,-6.046,0.217,92.114,4
68Oy57uVLa2uZdWcYNi6M4,Cuándo Será,Cuándo Será,Mora,2021-02-04,176000,73,0.782,0.154,0.652,0.0,0.121,-4.602,0.0649,91.992,4
7BIy3EGQhg98CsRdKYHnJC,Ropa Cara,Ropa Cara,Camilo,2021-01-18,163320,87,0.813,0.105,0.526,0.000661,0.11,-4.787,0.125,170.002,4
7jL2tCE0Xn2tunqWayBkte,Calla Tú,K.O.,Danna Paola,2021-01-13,161813,80,0.784,0.0436,0.63,0.00741,0.141,-4.005,0.0322,100.003,4
1ZN2Dat0KrO0xqr9t8QP9r,Dejaría Todo,Déjà Vu,CNCO,2021-02-05,188598,74,0.702,0.14,0.758,0.0,0.111,-4.405,0.278,167.915,4
7MoZgM6AsQaZw14WnKopuy,Miedito o Qué? (feat. KAROL G),Miedito o Qué? (feat. KAROL G),Ovy On The Drums,2020-11-25,209905,81,0.851,0.12,0.776,0.0,0.1,-3.254,0.0561,95.995,4
09HSL5vRZgxXmoSrDVKMDB,Sin Ropa,Sin Ropa,Lunay,2021-02-26,155390,72,0.677,0.428,0.579,6.28e-06,0.15,-5.715,0.185,175.904,4
5y7DaS3jAc9eZzcSOoUIwU,Una Locura,Enoc,Ozuna,2020-09-04,230693,87,0.714,0.139,0.761,0.00035,0.241,-4.596,0.0427,168.022,4
4C6BlqqMwjFzOXzqpTeoWR,Ponte Pa' Mi,Ponte Pa' Mi,Justin Quiles,2020-11-20,202373,86,0.878,0.0581,0.713,0.0,0.0822,-4.566,0.0948,92.028,4
1vucS7X4otbyQSZ9RXYXFI,ANTES QUE SALGA EL SOL,ANTES QUE SALGA EL SOL,Natti Natasha,2021-01-14,183926,75,0.623,0.0856,0.703,0.0,0.246,-5.296,0.202,170.059,4
22Sh5dlwbERqJAq1fZk5b2,De Cora <3,Afrodisíaco,Rauw Alejandro,2020-11-13,190100,83,0.811,0.46,0.683,4.75e-05,0.128,-2.028,0.241,176.037,4
76v3J11Zq0HwkJqQLyw7sJ,Pronto,Pronto,Danny Ocean,2020-12-11,228218,71,0.634,0.0105,0.731,0.0,0.139,-4.89,0.0335,94.951,4
7AUhck1sPy11OExQmDDx4P,De Vuelta Pa' La Vuelta,De Vuelta Pa' La Vuelta,Daddy Yankee,2020-12-10,231593,78,0.665,0.434,0.94,0.0,0.0914,-3.606,0.0553,93.725,4
5RubKOuDoPn5Kj5TLVxSxY,TE MUDASTE,EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,2020-11-27,130013,88,0.811,0.234,0.637,0.000572,0.118,-4.835,0.0591,92.025,4
2XghxCSGfhpGR2B3ahQXVr,Lento,Lento,Mr Eazi,2020-12-04,188910,71,0.87,0.522,0.721,0.648,0.108,-5.311,0.11,92.025,4
0GF9zxH5xAhKiRQQJTb9VZ,Conga,Conga,Meek Mill,2021-01-28,207090,65,0.802,0.185,0.717,0.0,0.265,-6.468,0.114,110.011,4
35UUpTmrcFXNIVIN26ujXl,Relación - Remix,Relación (Remix),Sech,2020-09-04,247308,88,0.793,0.0337,0.771,1.51e-06,0.284,-3.417,0.0959,171.943,4
0GzuHFG4Ql6DoyxFRnIk3F,Hawái - Remix,Hawái (Remix),Maluma,2020-11-05,200481,85,0.766,0.105,0.788,5.81e-06,0.142,-3.128,0.312,179.984,4
6fmQjRuo7XvRFCK2qex5hQ,Mi Cuarto,DI LETRA,Jerry Di,2020-04-03,197586,84,0.854,0.819,0.525,0.0,0.146,-4.426,0.214,97.054,4
6CFaze42M5wiTqMidNtJLE,Duele,Duele,Alejandro Fernández,2021-02-12,192960,75,0.505,0.319,0.421,0.0,0.291,-8.095,0.0344,88.455,4
2etJ67Egf7woMgOikVrlJM,Travesuras,Travesuras,Flow La Movie,2020-11-05,204180,80,0.756,0.182,0.83,0.000384,0.227,-5.288,0.0842,175.961,4
36CiGk9oRdwTnBDMgKEfjl,Dámelo To’ (feat. Myke Towers),Revelación - EP,Selena Gomez,2021-03-12,184134,76,0.787,0.101,0.641,0.00534,0.07,-7.376,0.315,182.003,4
45kgqMRkC29qjBlzeaJcad,Street Runner,Street Runner,Rod Wave,2021-03-10,252021,72,0.613,0.211,0.61,0.000361,0.152,-8.633,0.246,160.004,4
1NsoJ2lSWD61hD4hRY5Qby,"CINDERELLA, Pt. 2",ONCE UPON A TIME,CHIKA,2021-03-12,130882,57,0.58,0.489,0.317,3.45e-06,0.112,-10.769,0.137,176.959,3
5JycxhApZmzbA4xSwvqh6k,All To Me,When It's All Said And Done... Take Time,Giveon,2021-03-12,127807,69,0.523,0.65,0.543,0.0,0.257,-8.39,0.156,116.161,3
2eFjKl5cyPPYElDByCh6Tb,First Time,First Time,ILLENIUM,2021-03-12,165779,69,0.526,0.0505,0.667,0.0,0.321,-5.451,0.0437,155.085,4
33o0xXMPY41CWwDTnxyM5Z,2Drunk,Spaceman,Nick Jonas,2021-03-12,192319,68,0.648,0.0332,0.798,0.0,0.201,-6.088,0.179,156.023,4
2pn8dNVSpYnAtlKFC8Q0DJ,On The Ground,R,ROSÉ,2021-03-12,168085,79,0.311,0.0174,0.607,0.0,0.131,-6.578,0.11,188.7,4
7FdUvDkaE24o3FPIWTvzv2,Follow You,Follow You / Cutthroat,Imagine Dragons,2021-03-12,175643,77,0.542,0.00209,0.732,7.92e-05,0.496,-5.956,0.0521,124.912,4
00selpxxljfn9n5Pf4K3VR,Show U Off,Show U Off,Brent Faiyaz,2021-03-12,251132,65,0.583,0.643,0.405,0.00391,0.108,-11.295,0.0534,84.997,4
3AO2MYgrCiTorCUura1szR,Fck Boys,Just for Clarity,Blxst,2021-03-12,163200,65,0.63,0.766,0.491,0.0,0.101,-5.549,0.41,98.368,4
1VyPvQratkf9ZiYN7FjPGz,Fast Car Music (STAIN),Fast Car Music (STAIN),YBN Nahmir,2021-03-12,109990,57,0.816,0.0128,0.675,0.0,0.213,-5.563,0.309,144.034,4
5RfrZ5Lgr3fdtgnvhh3va8,Can't Let You Go,Can't Let You Go,Ali Gatie,2021-03-12,204156,69,0.648,0.463,0.455,0.0,0.109,-7.122,0.0341,129.9,4
6LZ9FO9UsGIcTKbShnfNsG,Feels (feat. Khalid),Feels (feat. Khalid),WATTS,2021-03-12,221974,71,0.548,0.273,0.35,0.0041,0.362,-12.52,0.0579,167.682,4
2NnJpRXIlx35Vij3bPZO0h,DAYWALKER! (feat. CORPSE),DAYWALKER! (feat. CORPSE),Machine Gun Kelly,2021-03-12,137746,76,0.632,0.00558,0.922,1.81e-05,0.0927,-2.173,0.0794,88.972,4
2MZrOmrVxRmmOoFW6dhenG,LOST,LOST,NF,2021-03-11,234852,75,0.637,0.352,0.912,0.0,0.0657,-3.123,0.308,116.919,4
2lVPHHSn8elKFEf1d6evFG,Summer's End - Spotify Singles,Spotify Singles,Phoebe Bridgers,2021-03-08,234079,60,0.471,0.907,0.302,0.000201,0.352,-13.722,0.0378,133.509,4
6X6fJzF0BGbUk6mhqNvgZZ,re: Stacks - Spotify Singles,Spotify Singles,Noah Cyrus,2021-03-11,309359,59,0.561,0.837,0.299,0.000143,0.357,-11.392,0.0315,123.92,4
0G5KlXqssFee9PDQYJ8PqL,Sade - Spotify Singles,Spotify Singles,D Smoke,2021-03-10,146756,53,0.592,0.0722,0.542,3.42e-05,0.0819,-11.329,0.389,134.985,4
1VTwC3ckWtSWzNwCvWz1pT,My Future,Spotify Singles,CHIKA,2021-03-09,211626,51,0.444,0.783,0.232,8.37e-05,0.106,-11.93,0.0412,115.022,4
1vqYqiZA1Su4GgqIO4oVSY,Addicted,Addicted,Jorja Smith,2021-03-10,204754,47,0.673,0.15,0.388,0.00637,0.111,-12.08,0.041,134.051,4
0dhw2WjJZBsbBDv0Ipdgbw,"It's Raining, It's Pouring","It's Raining, It's Pouring",Anson Seabra,2021-03-12,183089,60,0.598,0.68,0.444,1.94e-05,0.142,-8.683,0.0327,113.919,4
5Td5Y4mFerZdmgs2mmGw9A,First Place,First Place,bülow,2021-03-09,153545,60,0.666,0.293,0.642,0.0,0.0873,-6.385,0.0445,165.076,4
5WXz2toRgsjW6XHDvTYQ9X,SHAPESHIFTER,SHAPESHIFTER,THE BLOSSOM,2021-03-09,193293,50,0.606,0.00182,0.705,0.0,0.115,-4.874,0.0374,116.06,4
5me5yFJlnKZr2spcxSbCTW,PISTOLWHIP,PISTOLWHIP,spill tab,2021-03-10,125642,51,0.447,0.466,0.544,0.133,0.547,-6.509,0.378,139.925,4
6PkOeZgtJlnbVGb8KgNSog,Yes or No (feat. IV JAY),Yes or No (feat. IV JAY),Lil Eazzyy,2021-03-12,164005,52,0.681,0.283,0.726,0.0,0.0699,-4.443,0.0491,122.935,4
5B3vp0n7EJch6ExLlyfLdl,sing about love,sing about love,Fousheé,2021-03-08,214922,54,0.596,0.726,0.342,0.0357,0.0878,-8.612,0.0612,102.035,4
0Vd3oU8EfWdZZO1J0W3dBN,Cuántas veces,Cuántas veces,Danny Ocean,2021-03-11,157594,64,0.863,0.246,0.823,0.0,0.134,-4.271,0.121,98.964,4
2FD3oVMksB9tPIaowrx0zJ,Slow Clap,Slow Clap,Gwen Stefani,2021-03-11,150287,59,0.724,0.0167,0.607,0.0,0.101,-5.572,0.157,92.973,4
4bAdZEc533RFNAmaOXOI19,CAMERAS ON,CAMERAS ON,AJ Mitchell,2021-03-12,173195,56,0.648,0.328,0.323,0.0,0.129,-9.13,0.0316,106.056,4
6EiaFdYn2vrI0TSeKprX4R,Telling Myself,Joshua Bassett,Joshua Bassett,2021-03-12,169215,61,0.771,0.177,0.813,0.0,0.0717,-4.002,0.0485,131.024,4
5fzWEuPs5masn1HKiG3xpI,When I Was a Baby,RONALD.,6 Dogs,2021-03-12,186486,53,0.607,0.494,0.355,0.0199,0.117,-9.328,0.154,147.924,4
15pnI032UoXzMSH9rpSGDN,Pup,Pup,Kenny Mason,2021-03-12,279115,47,0.498,0.0131,0.446,0.0037,0.0835,-9.033,0.0512,136.995,4
4N24Mk5cndRTMsVTtv6b9x,stranger,Sailing Soul(s),Jhené Aiko,2021-03-12,214893,53,0.708,0.182,0.555,0.00565,0.111,-7.275,0.0734,140.017,4
5J5CpT6bgE6KYKk23jgp9W,Patience (feat. YUNGBLUD & Polo G),Patience (feat. YUNGBLUD & Polo G),KSI,2021-03-12,181720,75,0.616,0.00251,0.741,0.0,0.307,-4.272,0.0426,122.012,4
4xD908nOSNCQwAWfLgv3Vk,Heavy (feat. blackbear),Heavy (feat. blackbear),MOD SUN,2021-03-12,167765,63,0.367,0.00806,0.707,0.0,0.358,-4.698,0.044,83.032,4
76djDZcj6Og5HcVAaRjQHu,Like A Lady,Like A Lady,Lady A,2021-03-12,181198,55,0.637,0.0614,0.933,2.9e-06,0.105,-3.519,0.0343,95.511,4
5SlOBlrnxsuhOGMQEVZeZ0,My Masterpiece,My Masterpiece,Darius Rucker,2021-03-12,210251,56,0.523,0.0282,0.763,0.0,0.144,-4.701,0.0382,162.075,4
7Etf7VJoXNJlO4oMJRUDlT,If I Didn't Have You,If I Didn't Have You,BANNERS,2021-03-12,225847,58,0.628,0.0914,0.699,1.54e-05,0.0739,-7.772,0.0309,136.03,4
5KYcDLH4KmNTOt3vUZcQHo,Part Time Psycho (with Two Feet),Part Time Psycho (with Two Feet),SHAED,2021-03-12,154493,56,0.624,0.158,0.769,0.0,0.627,-4.825,0.0874,137.984,4
1Juo9g0Rjxo6fxOmr8N3wV,2 Times,2 Times,MASN,2021-03-12,158051,51,0.593,0.321,0.746,0.0,0.0684,-6.483,0.0674,159.955,4
6qZIy961yxJZpFkgsq8Vm2,Jacknife,Smile More,Belaganas,2021-03-12,163714,43,0.785,0.215,0.559,0.0,0.109,-7.901,0.299,140.03,4
3nZD0cDcEiz8rqK48SYhgn,Thanksgiving,Thanksgiving,Benny The Butcher,2021-03-12,150532,51,0.52,0.0232,0.848,0.0,0.0532,-5.508,0.363,118.528,3
1B6CUUecnY04JvciEjSVfh,Red Light,Red Light,Kid Ink,2021-03-12,160160,60,0.829,0.0871,0.619,1.3e-06,0.119,-8.275,0.0996,102.025,4
1DPLs8cVyL1Trlg5Kayua7,TIME FOR YOU,TIME FOR YOU,FRVRFRIDAY,2021-03-05,203626,54,0.707,0.0456,0.449,0.0,0.137,-9.269,0.0362,125.096,4
1toNKayLMeCcVlsLGXJl7n,Haunted,Haunted,Laura Les,2021-03-12,102007,56,0.51,0.000654,0.817,0.0344,0.146,-8.666,0.0373,169.481,4
4bdPZXlxhqSiHWLDHp2Wjl,How Does It Feel,How Does It Feel,London Grammar,2021-03-09,211511,44,0.73,0.0741,0.647,0.0,0.286,-6.086,0.064,103.951,4
3OmU1R6xEVCkuokKHtOfOl,Gasoline,Gasoline,Leyla Blue,2021-03-12,170601,52,0.532,0.249,0.432,0.0,0.411,-7.856,0.343,80.31,4
6EocnT21MWQjxsNNaQZSL1,Boyfriend,Boyfriend,Leah Kate,2021-03-12,143555,51,0.898,0.158,0.509,0.0036,0.0939,-6.038,0.124,108.002,4
72xzw4sk7CcgYIyQsj0pxn,I'll Be Home Soon,Marathon,Shoffy,2021-03-12,131500,53,0.824,0.579,0.356,3.68e-06,0.134,-9.299,0.063,89.98,4
236irGwQHCBQnRJs2zgoib,Bloodstream,Bloodstream,twocolors,2021-03-12,180619,63,0.586,0.013,0.715,1.15e-06,0.54,-5.962,0.159,120.971,4
3WiissyVFRpCVrqbyPKZxZ,Kaleidoscope,Kaleidoscope,Elliott Jacqués,2021-01-22,121068,69,0.366,0.992,0.0161,0.951,0.11,-27.355,0.0632,49.668,4
0DCuRxadki9VQU5pskJrUG,Larks,Deepest Woods,Kiara Leonard,2021-02-05,174000,67,0.418,0.994,0.0602,0.889,0.0934,-29.449,0.0326,77.979,1
5CMV79VrT9PxQRwdQr2EW0,Homeland,Homeland,Jef Martens,2021-02-13,142625,67,0.35,0.992,0.0308,0.873,0.0998,-30.265,0.0304,105.971,4
3rOhuafK8dRIjf2iDnn6yX,Une Danse,Une Danse,Anton Lebedev,2021-02-23,183750,63,0.293,0.994,0.0334,0.879,0.0955,-31.694,0.0387,107.68,3
7zIIyNRGYpFSCtEf2SfcrL,Almonte,Almonte,Paco Ruiz,2021-02-26,151708,62,0.329,0.984,0.0229,0.91,0.118,-26.391,0.0388,107.115,3
7pwDWr9QNRAv6N63MY2mRn,Days Like These,Days Like These,Renard Francis,2021-01-29,249624,67,0.511,0.994,0.019,0.951,0.12,-32.495,0.0455,112.185,4
0otUJIiSxqBCw2TQGfrIE3,In questo momento,In questo momento,Eliodoro Russo,2021-03-12,160000,0,0.223,0.985,0.0144,0.881,0.0989,-30.695,0.0408,88.991,3
6DGMmL7Y0CG0OFEvRepJpq,Lillian,Lillian,Jacob David,2021-01-15,127000,67,0.239,0.98,0.0609,0.939,0.102,-26.694,0.0333,203.679,4
1glbxURPMi2PpcD4AmufxL,Juniper,Winter Unflorished,James DiResta,2021-01-22,220000,67,0.36,0.993,0.0345,0.95,0.124,-33.26,0.0328,137.68,4
7l92bhAAWWCnRrbmekFSor,Maurice,Maurice,Oscar Sergel,2021-01-27,167043,67,0.398,0.991,0.0427,0.805,0.109,-25.052,0.0454,122.15,4
0SpK2s8gJnetHIuzSBqgta,Donde Nadas,Donde Nadas,Lupe Sinsonte,2021-03-05,141941,59,0.323,0.995,0.0323,0.934,0.089,-26.851,0.0376,98.443,1
0LWWi4CHmFfPDV005TLzPP,Koto,Koto,Hideyuki Hashimoto,2021-01-29,168608,65,0.451,0.992,0.0988,0.943,0.112,-28.022,0.0494,76.727,3
6vkmvL8i9sfIHoAlzJcfAO,Pour toujours,Pour toujours,Bernadette Boulet,2021-01-15,144576,68,0.227,0.994,0.0643,0.915,0.104,-29.419,0.0461,165.015,4
536rm114S2ByPbh906pksj,A World Without Pain,A World Without Pain,Daigo Hanada,2021-03-12,156000,27,0.381,0.994,0.00324,0.885,0.0746,-33.019,0.0351,101.624,4
6kwqwIUxDK84yXyfL7jvGf,Remembering,Remembering,Minette Martin,2020-11-20,138804,69,0.409,0.99,0.00926,0.911,0.106,-23.556,0.0403,73.085,4
3NJ3rJfgSHeRqM9Fz12lLJ,Waltz For Nala,Waltz For Nala,Igulfrid,2021-02-26,137510,62,0.259,0.959,0.0491,0.946,0.108,-24.068,0.0372,74.514,3
0WIGmqsYeC6i5NLVAvFZzx,Bolero Chiquito,Bolero Chiquito,Eu Nice,2021-03-05,140647,57,0.401,0.991,0.0814,0.95,0.104,-25.158,0.0322,78.553,4
41hbWopsUNj8lqbtOMDspW,Vibrio,Vibrio,Luna Bauer,2021-02-12,164009,65,0.43,0.996,0.0113,0.896,0.085,-28.404,0.039,95.2,4
39EU7wgPcoU9UALeeQ0Q0Z,Aba,Aba,Olec Mün,2021-02-26,298500,60,0.319,0.991,0.0324,0.948,0.107,-26.194,0.0437,73.976,4
5Bl7fjZwq3u37T51tspPAp,De seu,De Seu,Mirta da Silva,2021-03-12,155107,0,0.322,0.995,0.0343,0.95,0.106,-27.406,0.0444,178.422,4
4ku8WSW5vtEZNGM8oUuGnd,Sonora,Serán,Biba Dupont,2021-02-19,206545,63,0.442,0.994,0.0399,0.914,0.101,-29.085,0.0423,95.095,4
2X32IY314Mt7NRi2taldLX,Muse d'eau,Reflections Pt. 3 / RWKS,Víkingur Ólafsson,2021-02-19,213737,65,0.279,0.99,0.0235,0.941,0.0982,-35.374,0.0327,175.59,3
5bCmrU1C14AFNulJ5qMNEw,Tales of an Oak,Tales of an Oak,Freya Rääf,2021-02-23,120935,60,0.318,0.993,0.00501,0.933,0.175,-33.146,0.0363,84.672,1
5fPW2jB6YqAUHmbVCDYkCu,Fractions,Fractions,Alicia Première,2021-03-10,195000,2,0.194,0.979,0.0558,0.897,0.101,-30.996,0.0411,93.491,4
3j3puYxZ3zB9PQ7acE9mal,Sands Of Time,Sands Of Time,Daniel Ketchum,2021-03-05,140300,58,0.376,0.992,0.0304,0.904,0.104,-29.206,0.036,83.855,4
6s76KH2PyYupeKvcz6hRgV,Onironautas,Onironautas,Lara Di Umbra,2021-03-05,190058,57,0.347,0.995,0.0299,0.943,0.0889,-27.068,0.0372,103.6,4
3pJnfyKoVePwVmljB6Wun1,Sea Change,Sea Change,Stephan Moccio,2020-05-15,171213,67,0.458,0.993,0.00701,0.948,0.102,-34.755,0.0438,118.444,3
0UmaYgHfAEEMwxYGHSDMmu,Akeleie,Akeleie,Signe Bratlie,2021-01-29,233000,66,0.421,0.995,0.114,0.957,0.122,-31.262,0.0488,131.188,4
2x66aNwtjp3riJ1lurDElm,Dagrøm,Dagrøm,Flemming Hoovgard,2021-02-26,141097,59,0.216,0.984,0.0241,0.942,0.0973,-24.378,0.0474,89.193,3
7q8qkfqoWf64gZPU1vm0LT,Free Ground,Free Ground,Lavendle,2021-02-12,163500,64,0.271,0.986,0.0124,0.817,0.111,-30.139,0.0385,62.68,4
3m2AfO2MVWB1hgrEwFnwpA,Homecoming,Homecoming,Matthew Paull,2021-03-12,177280,17,0.277,0.993,0.0168,0.889,0.112,-30.656,0.048,166.904,4
4t6nAyyW8FEEXbN5MLAjtL,All My Words,All My Words,Mark Millson,2021-02-05,161750,64,0.287,0.995,0.00747,0.871,0.0871,-32.05,0.0382,69.342,4
7AV0Pso4qINIXP8skPMkjb,"A mal tiempo, buena cara","A mal tiempo, buena cara",Claribel Ramón,2021-03-02,148825,57,0.307,0.996,0.0225,0.905,0.0979,-31.068,0.0572,170.392,4
5iXYIu04vkN1pT11qqKBM9,Insouciance,Insouciance,Sarah Coponat,2021-02-11,123115,63,0.476,0.994,0.0286,0.93,0.0924,-28.587,0.0432,111.909,3
6v7O54WyQiQVj8kWLHFcu4,Improbability Solitaire,Improbability Solitaire,Léon Branche,2021-02-19,151542,60,0.226,0.971,0.0344,0.933,0.111,-28.419,0.0372,94.978,4
1djt5vu3t1tQsaLyuS3DgA,Morgenstern,Morgenstern,Alma Klein,2021-02-26,189250,59,0.382,0.995,0.0288,0.935,0.0957,-29.138,0.0425,115.364,4
